Откуда,Куда,Время отправления,Время прибытия,Время в дороге,Маршрут,Взрослый,Детский
Лиски,Тимашевск,20:55,4:55,480,341,3500,1750
Лиски,Славянск-на-Кубани,20:55,6:25,570,341,3500,1750
Лиски,Анастасиевская,20:55,6:45,590,341,3500,1750
Лиски,Темрюк,20:55,7:30,635,341,3500,1750
Лиски,Тамань,20:55,8:20,685,341,3500,1750
Лиски,Керчь,20:55,9:40,765,341,3500,1750
Лиски,Приморский,20:55,10:40,825,341,3500,1750
Лиски,Береговое,20:55,11:00,845,341,3500,1750
Лиски,Феодосия,20:55,11:45,890,341,3500,1750
Лиски,Симферополь,20:55,14:45,1070,341,3500,1750
Лиски,Севастополь,20:55,15:45,1130,341,3500,1750
Бобров,Самарское,21:00,3:20,380,341,3500,1750
Бобров,Кущевская,21:00,3:25,385,341,3500,1750
Бобров,Ленинградская,21:00,3:25,385,341,3500,1750
Бобров,Каневская,21:00,3:55,415,341,3500,1750
Бобров,Брюховецкая,21:00,4:30,450,341,3500,1750
Бобров,Тимашевск,21:00,4:55,475,341,3500,1750
Бобров,Славянск-на-Кубани,21:00,6:25,565,341,3500,1750
Бобров,Анастасиевская,21:00,6:45,585,341,3500,1750
Бобров,Темрюк,21:00,7:30,630,341,3500,1750
Бобров,Тамань,21:00,8:20,680,341,3500,1750
Бобров,Керчь,21:00,9:40,760,341,3500,1750
Бобров,Приморский,21:00,10:40,820,341,3500,1750
Бобров,Береговое,21:00,11:00,840,341,3500,1750
Бобров,Феодосия,21:00,11:45,885,341,3500,1750
Бобров,Симферополь,21:00,14:45,1065,341,3500,1750
Бобров,Севастополь,21:00,15:45,1125,341,3500,1750
Лосево,Самарское,21:40,3:20,340,341,3500,1750
Лосево,Кущевская,21:40,3:25,345,341,3500,1750
Лосево,Ленинградская,21:40,3:25,345,341,3500,1750
Лосево,Каневская,21:40,3:55,375,341,3500,1750
Лосево,Брюховецкая,21:40,4:30,410,341,3500,1750
Лосево,Тимашевск,21:40,4:55,435,341,3500,1750
Лосево,Славянск-на-Кубани,21:40,6:25,525,341,3500,1750
Лосево,Анастасиевская,21:40,6:45,545,341,3500,1750
Лосево,Темрюк,21:40,7:30,590,341,3500,1750
Лосево,Тамань,21:40,8:20,640,341,3500,1750
Лосево,Керчь,21:40,9:40,720,341,3500,1750
Лосево,Приморский,21:40,10:40,780,341,3500,1750
Лосево,Береговое,21:40,11:00,800,341,3500,1750
Лосево,Феодосия,21:40,11:45,845,341,3500,1750
Лосево,Симферополь,21:40,14:45,1025,341,3500,1750
Лосево,Севастополь,21:40,15:45,1085,341,3500,1750
Павловск,Самарское,22:05,3:20,315,341,3500,1750
Павловск,Кущевская,22:05,3:25,320,341,3500,1750
Павловск,Ленинградская,22:05,3:25,320,341,3500,1750
Павловск,Каневская,22:05,3:55,350,341,3500,1750
Павловск,Брюховецкая,22:05,4:30,385,341,3500,1750
Павловск,Тимашевск,22:05,4:55,410,341,3500,1750
Павловск,Славянск-на-Кубани,22:05,6:25,500,341,3500,1750
Павловск,Анастасиевская,22:05,6:45,520,341,3500,1750
Павловск,Темрюк,22:05,7:30,565,341,3500,1750
Павловск,Тамань,22:05,8:20,615,341,3500,1750
Павловск,Керчь,22:05,9:40,695,341,3500,1750
Павловск,Приморский,22:05,10:40,755,341,3500,1750
Павловск,Береговое,22:05,11:00,775,341,3500,1750
Павловск,Феодосия,22:05,11:45,820,341,3500,1750
Павловск,Симферополь,22:05,14:45,1000,341,3500,1750
Павловск,Севастополь,22:05,15:45,1060,341,3500,1750
Верхний Мамон,Самарское,22:35,3:20,285,341,3500,1750
Верхний Мамон,Кущевская,22:35,3:25,290,341,3500,1750
Верхний Мамон,Ленинградская,22:35,3:25,290,341,3500,1750
Верхний Мамон,Каневская,22:35,3:55,320,341,3500,1750
Верхний Мамон,Брюховецкая,22:35,4:30,355,341,3500,1750
Верхний Мамон,Тимашевск,22:35,4:55,380,341,3500,1750
Верхний Мамон,Славянск-на-Кубани,22:35,6:25,470,341,3500,1750
Верхний Мамон,Анастасиевская,22:35,6:45,490,341,3500,1750
Верхний Мамон,Темрюк,22:35,7:30,535,341,3500,1750
Верхний Мамон,Тамань,22:35,8:20,585,341,3500,1750
Верхний Мамон,Керчь,22:35,9:40,665,341,3500,1750
Верхний Мамон,Приморский,22:35,10:40,725,341,3500,1750
Верхний Мамон,Береговое,22:35,11:00,745,341,3500,1750
Верхний Мамон,Феодосия,22:35,11:45,790,341,3500,1750
Верхний Мамон,Симферополь,22:35,14:45,970,341,3500,1750
Верхний Мамон,Севастополь,22:35,15:45,1030,341,3500,1750
Богучар,Самарское,22:55,3:20,265,341,3500,1750
Богучар,Кущевская,22:55,3:25,270,341,3500,1750
Богучар,Ленинградская,22:55,3:25,270,341,3500,1750
Богучар,Каневская,22:55,3:55,300,341,3500,1750
Богучар,Брюховецкая,22:55,4:30,335,341,3500,1750
Богучар,Тимашевск,22:55,4:55,360,341,3500,1750
Богучар,Славянск-на-Кубани,22:55,6:25,450,341,3500,1750
Богучар,Анастасиевская,22:55,6:45,470,341,3500,1750
Богучар,Темрюк,22:55,7:30,515,341,3500,1750
Богучар,Тамань,22:55,8:20,565,341,3500,1750
Богучар,Керчь,22:55,9:40,645,341,3500,1750
Богучар,Приморский,22:55,10:40,705,341,3500,1750
Богучар,Береговое,22:55,11:00,725,341,3500,1750
Богучар,Феодосия,22:55,11:45,770,341,3500,1750
Богучар,Симферополь,22:55,14:45,950,341,3500,1750
Богучар,Севастополь,22:55,15:45,1010,341,3500,1750
Нагибин,Самарское,23:30,3:20,230,341,3500,1750
Нагибин,Кущевская,23:30,3:25,235,341,3500,1750
Нагибин,Ленинградская,23:30,3:25,235,341,3500,1750
Нагибин,Каневская,23:30,3:55,265,341,3500,1750
Нагибин,Брюховецкая,23:30,4:30,300,341,3500,1750
Нагибин,Тимашевск,23:30,4:55,325,341,3500,1750
Нагибин,Славянск-на-Кубани,23:30,6:25,415,341,3500,1750
Нагибин,Анастасиевская,23:30,6:45,435,341,3500,1750
Нагибин,Темрюк,23:30,7:30,480,341,3500,1750
Нагибин,Тамань,23:30,8:20,530,341,3500,1750
Нагибин,Керчь,23:30,9:40,610,341,3500,1750
Нагибин,Приморский,23:30,10:40,670,341,3500,1750
Нагибин,Береговое,23:30,11:00,690,341,3500,1750
Нагибин,Феодосия,23:30,11:45,735,341,3500,1750
Нагибин,Симферополь,23:30,14:45,915,341,3500,1750
Нагибин,Севастополь,23:30,15:45,975,341,3500,1750
Алексеево-Лозовское,Ленинградская,23:45,3:25,220,341,3500,1750
Алексеево-Лозовское,Каневская,23:45,3:55,250,341,3500,1750
Алексеево-Лозовское,Брюховецкая,23:45,4:30,285,341,3500,1750
Алексеево-Лозовское,Тимашевск,23:45,4:55,310,341,3500,1750
Алексеево-Лозовское,Славянск-на-Кубани,23:45,6:25,400,341,3500,1750
Алексеево-Лозовское,Анастасиевская,23:45,6:45,420,341,3500,1750
Алексеево-Лозовское,Темрюк,23:45,7:30,465,341,3500,1750
Алексеево-Лозовское,Тамань,23:45,8:20,515,341,3500,1750
Алексеево-Лозовское,Керчь,23:45,9:40,595,341,3500,1750
Алексеево-Лозовское,Приморский,23:45,10:40,655,341,3500,1750
Алексеево-Лозовское,Береговое,23:45,11:00,675,341,3500,1750
Алексеево-Лозовское,Феодосия,23:45,11:45,720,341,3500,1750
Алексеево-Лозовское,Симферополь,23:45,14:45,900,341,3500,1750
Алексеево-Лозовское,Севастополь,23:45,15:45,960,341,3500,1750
Миллерово,Ленинградская,0:25,3:25,180,341,4000,2000
Миллерово,Каневская,0:25,3:55,210,341,4000,2000
Миллерово,Брюховецкая,0:25,4:30,245,341,4000,2000
Миллерово,Тимашевск,0:25,4:55,270,341,4000,2000
Миллерово,Славянск-на-Кубани,0:25,6:25,360,341,4000,2000
Миллерово,Анастасиевская,0:25,6:45,380,341,4000,2000
Миллерово,Темрюк,0:25,7:30,425,341,4000,2000
Миллерово,Тамань,0:25,8:20,475,341,4000,2000
Миллерово,Керчь,0:25,9:40,555,341,4000,2000
Миллерово,Приморский,0:25,10:40,615,341,4000,2000
Миллерово,Береговое,0:25,11:00,635,341,4000,2000
Миллерово,Феодосия,0:25,11:45,680,341,4000,2000
Миллерово,Симферополь,0:25,14:45,860,341,4000,2000
Миллерово,Севастополь,0:25,15:45,920,341,4000,2000
Тарасовский,Ленинградская,0:55,3:25,150,341,4000,2000
Тарасовский,Каневская,0:55,3:55,180,341,4000,2000
Тарасовский,Брюховецкая,0:55,4:30,215,341,4000,2000
Тарасовский,Тимашевск,0:55,4:55,240,341,4000,2000
Тарасовский,Славянск-на-Кубани,0:55,6:25,330,341,4000,2000
Тарасовский,Анастасиевская,0:55,6:45,350,341,4000,2000
Тарасовский,Темрюк,0:55,7:30,395,341,4000,2000
Тарасовский,Тамань,0:55,8:20,445,341,4000,2000
Тарасовский,Керчь,0:55,9:40,525,341,4000,2000
Тарасовский,Приморский,0:55,10:40,585,341,4000,2000
Тарасовский,Береговое,0:55,11:00,605,341,4000,2000
Тарасовский,Феодосия,0:55,11:45,650,341,4000,2000
Тарасовский,Симферополь,0:55,14:45,830,341,4000,2000
Тарасовский,Севастополь,0:55,15:45,890,341,4000,2000
Глубокий,Ленинградская,1:10,3:25,135,341,4000,2000
Глубокий,Каневская,1:10,3:55,165,341,4000,2000
Глубокий,Брюховецкая,1:10,4:30,200,341,4000,2000
Глубокий,Тимашевск,1:10,4:55,225,341,4000,2000
Глубокий,Славянск-на-Кубани,1:10,6:25,315,341,4000,2000
Глубокий,Анастасиевская,1:10,6:45,335,341,4000,2000
Глубокий,Темрюк,1:10,7:30,380,341,4000,2000
Глубокий,Тамань,1:10,8:20,430,341,4000,2000
Глубокий,Керчь,1:10,9:40,510,341,4000,2000
Глубокий,Приморский,1:10,10:40,570,341,4000,2000
Глубокий,Береговое,1:10,11:00,590,341,4000,2000
Глубокий,Феодосия,1:10,11:45,635,341,4000,2000
Глубокий,Симферополь,1:10,14:45,815,341,4000,2000
Глубокий,Севастополь,1:10,15:45,875,341,4000,2000
Каменск-Шахтинский,Ленинградская,1:50,3:25,95,341,4000,2000
Каменск-Шахтинский,Каневская,1:50,3:55,125,341,4000,2000
Каменск-Шахтинский,Брюховецкая,1:50,4:30,160,341,4000,2000
Каменск-Шахтинский,Тимашевск,1:50,4:55,185,341,4000,2000
Каменск-Шахтинский,Славянск-на-Кубани,1:50,6:25,275,341,4000,2000
Каменск-Шахтинский,Анастасиевская,1:50,6:45,295,341,4000,2000
Каменск-Шахтинский,Темрюк,1:50,7:30,340,341,4000,2000
Каменск-Шахтинский,Тамань,1:50,8:20,390,341,4000,2000
Каменск-Шахтинский,Керчь,1:50,9:40,470,341,4000,2000
Каменск-Шахтинский,Приморский,1:50,10:40,530,341,4000,2000
Каменск-Шахтинский,Береговое,1:50,11:00,550,341,4000,2000
Каменск-Шахтинский,Феодосия,1:50,11:45,595,341,4000,2000
Каменск-Шахтинский,Симферополь,1:50,14:45,775,341,4000,2000
Каменск-Шахтинский,Севастополь,1:50,15:45,835,341,4000,2000
Зверево,Славянск-на-Кубани,2:10,6:25,255,341,4000,2000
Зверево,Анастасиевская,2:10,6:45,275,341,4000,2000
Зверево,Темрюк,2:10,7:30,320,341,4000,2000
Зверево,Тамань,2:10,8:20,370,341,4000,2000
Зверево,Керчь,2:10,9:40,450,341,4000,2000
Зверево,Приморский,2:10,10:40,510,341,4000,2000
Зверево,Береговое,2:10,11:00,530,341,4000,2000
Зверево,Феодосия,2:10,11:45,575,341,4000,2000
Зверево,Симферополь,2:10,14:45,755,341,4000,2000
Зверево,Севастополь,2:10,15:45,815,341,4000,2000
Красный Сулин,Славянск-на-Кубани,2:20,6:25,245,341,4000,2000
Красный Сулин,Анастасиевская,2:20,6:45,265,341,4000,2000
Красный Сулин,Темрюк,2:20,7:30,310,341,4000,2000
Красный Сулин,Тамань,2:20,8:20,360,341,4000,2000
Красный Сулин,Керчь,2:20,9:40,440,341,4000,2000
Красный Сулин,Приморский,2:20,10:40,500,341,4000,2000
Красный Сулин,Береговое,2:20,11:00,520,341,4000,2000
Красный Сулин,Феодосия,2:20,11:45,565,341,4000,2000
Красный Сулин,Симферополь,2:20,14:45,745,341,4000,2000
Красный Сулин,Севастополь,2:20,15:45,805,341,4000,2000
